name,zip,title,specialties,price
Brooke Lesley,97006,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   Anxiety   Depression  ,120.0
Gale Cader,97006,"LicensedProfessionalCounselor,MA,LPC,MAC,NBCC",  Addiction   MaritalandPremarital   TraumaandPTSD  ,120.0
Paul Guinther,97035,"Psychologist,PhD",  ChronicPain   TraumaandPTSD   Grief  ,180.0
Peter Barbur,97232,"LicensedProfessionalCounselor,LPC",  Depression   RelationshipIssues   Anxiety  ,90.0
Mark Porterfield,97221,"Marriage&FamilyTherapist,MA,LMFT",  MaritalandPremarital   Grief   RelationshipIssues  ,120.0
Justin Rock,97214,"LicensedProfessionalCounselor,LPC,MA",  Grief   Depression   Non-traditionalFamilies  ,80.0
Kimberlee Reynolds-Tanner,97007,"Marriage&FamilyTherapist,LBSN,LMFT",  Divorce   Parenting   RelationshipIssues  ,100.0
Deborah Lynn Harrison,97007,"LPCIntern,MA,NCC",  TraumaandPTSD   RelationshipIssues   Anxiety  ,50.0
Your Bright World Coaching,97007,MPH,  LifeCoaching   CareerCounseling   LifeTransitions  ,130.0
Jen Pond,97007,"Marriage&FamilyTherapistIntern,MA",  Anxiety   Adoption   LifeTransitions  ,100.0
IONIS Leadership Development & Coaching,97007,"PMP,MBA,WPCC",  CareerCounseling   LifeCoaching   LifeTransitions  ,250.0
Kelly Grace,97007,"Marriage&FamilyTherapist,MDiv,LMFT",  Anxiety   TraumaandPTSD   RelationshipIssues  ,135.0
Danette C. Gillespie-Otto,97213,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   RacialIdentity   RelationshipIssues  ,180.0
Mary Cameron,97223,"LicensedProfessionalCounselor,LPC,LMFT",  RelationshipIssues   ChildorAdolescent   FamilyConflict  ,100.0
Avid Farahani,97223,"Psychologist,PsyD",  Depression   Anxiety   RelationshipIssues  ,225.0
Miles Graham Salisbury,97034,"LicensedProfessionalCounselor,PhD,LPC",  Anxiety   Depression   Spirituality  ,150.0
"Success Hypnosis, Margot Miles CHT",97035,CHT,  WeightLoss   SleeporInsomnia   Stress  ,125.0
Path to Bliss Wellness,97223,"ClinicalSocialWorkAssociate,MSW,CSWA",  ChildorAdolescent   Anxiety   FamilyConflict  ,100.0
Craig Butzke,97223,"LicensedProfessionalCounselor,MA,LPC",  RelationshipIssues   Anxiety   Depression  ,110.0
Babak Govan,97223,"Psychologist,PhD,MAOB",  Anxiety   Depression   RelationshipIssues  ,225.0
Life Encounter Counseling services,97223,LPCIntern,  Anxiety   Depression   MaritalandPremarital  ,185.0
Alli Blank,97223,"Pre-LicensedProfessional,MA,LPCI",  TraumaandPTSD   Anxiety   Divorce  ,40.0
Allen Hall,97232,"LicensedProfessionalCounselor,LPC",  Anxiety   Depression   Stress  ,
Kristine Zappa,97214,"LPCIntern,MA,R-DMT",  RelationshipIssues   TraumaandPTSD   CopingSkills  ,65.0
Dillon L Robertson,97225,,  Spirituality   Depression   Anxiety  ,30.0
Kaitlyn Iseminger,97223,"Pre-LicensedProfessional,MA", ,185.0
Amanda Genus,97211,"ClinicalSocialWork/Therapist,LCSW,MSW",  Anxiety   AngerManagement   Depression  ,95.0
Susan Reyes-Torres - Hillsboro Location,97223,"ClinicalSocialWork/Therapist,CSWA,LMSW,MDiv,QMHP",  Grief   DomesticViolence   RelationshipIssues  ,60.0
Ray Nelson,97210,"LPCIntern,MA",  SexTherapy   Men'sIssues   Anxiety  ,110.0
New Springs Counseling Service,97223,"LicensedProfessionalCounselor,LPC,MA,CADCI",  MaritalandPremarital   TraumaandPTSD   Depression  ,
L. Rebecca Propst,97219,"Psychologist,PhD",  RelationshipIssues   Anxiety   Depression  ,150.0
Raumene Rahatzad,97007,"LicensedProfessionalCounselor,LPC,MS,NCC",  Spirituality   TraumaandPTSD   Anxiety  ,80.0
Sara Pitkanen,97007,"Marriage&FamilyTherapist,MEd,LMFT",  MaritalandPremarital   RelationshipIssues   Depression  ,120.0
Jaime Larson,97007,"Psychologist,PsyD",  Transgender   Anxiety   Depression  ,
"Alana C. Raber, Ph.D.",97006,"Psychologist,PhD",  TraumaticBrainInjury   Anxiety   Depression  ,140.0
Jill S. Waldman,97205,"Psychologist,PsyD",  ChildorAdolescent   Anxiety   MoodDisorders  ,
Justin Shull,97223,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Depression   ChildorAdolescent  ,130.0
Stephen Emerson,97223,"ClinicalSocialWork/Therapist,MSW,LCSW",  Anxiety   Depression   RelationshipIssues  ,90.0
Megan Zabala,97035,"Marriage&FamilyTherapist,MA,LMFT",  RelationshipIssues   Women'sIssues   MaritalandPremarital  ,150.0
Amanda Roberson,97006,"LicensedProfessionalCounselor,MA,LPC",  TraumaandPTSD   Anxiety   Depression  ,150.0
Luke R. Allen,97227,"LicensedProfessionalCounselor,MA,LPC,PhD",  Transgender   Anxiety   Depression  ,25.0
Veronica Carmenate,97205,"Pre-LicensedProfessional,PhD",  Anxiety   LifeTransitions   RelationshipIssues  ,85.0
Maci N Elkins Lcsw,97008,"ClinicalSocialWork/Therapist,LCSW,MA",  Parenting   BehavioralIssues   ChildorAdolescent  ,150.0
Taylor Ocasio,97008,"LPCIntern,MA,LPC-I",  SexualAddiction   Anxiety   Depression  ,60.0
Ruth Hescock,97008,"LicensedProfessionalCounselor,LPC,LMHC,NCC",  TraumaandPTSD   Codependency   Women'sIssues  ,150.0
Sharon Carter,97008,"ClinicalSocialWork/Therapist,MSW,LCSW",  Depression   Anxiety   LifeTransitions  ,100.0
Sean Ellison,97008,"LicensedProfessionalCounselor,LPC",  Depression   TraumaandPTSD   BipolarDisorder  ,175.0
Danette A Buchanan,97008,"PastoralCounselor/Therapist,MS,LPC",  MoodDisorders   CopingSkills   Anxiety  ,100.0
Sabrina Pyl,97008,"Pre-LicensedProfessional,MA,LPCInt",  BehavioralIssues   SelfEsteem   ChildorAdolescent  ,60.0
Allies in Change,97225,"Psychologist,PsyD",  DomesticViolence   DomesticAbuse   AngerManagement  ,50.0
Virginia Terhaar,97232,"LicensedProfessionalCounselor,MS,PhD",  RelationshipIssues   Anxiety   Depression  ,180.0
Robin L Magdahlen,97219,"LicensedProfessionalCounselor,MFT,RDT",  Divorce   MaritalandPremarital   Depression  ,110.0
Shannon Smith,97205,"LicensedProfessionalCounselor,LPC",  RelationshipIssues   Anxiety   Divorce  ,
Mike Chapman,97239,"LicensedProfessionalCounselor,LPC,CADCIII",  Addiction   Depression   MaritalandPremarital  ,100.0
Brave Acorn,97225,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   Anxiety   Depression  ,90.0
Portland Counseling And Training Center,97223,Pre-LicensedProfessional,  RelationshipIssues   ChildorAdolescent   LifeTransitions  ,10.0
Kristina Meyers,97219,"LicensedProfessionalCounselor,MAPC,LPC",  Depression   TraumaandPTSD   SelfEsteem  ,160.0
Tom Kelley,97219,"Marriage&FamilyTherapist,MA,LMFT",  FamilyConflict   RelationshipIssues   ChildorAdolescent  ,100.0
"Mountain Peak Counseling, LLC",97035,"LicensedProfessionalCounselor,MA,LPC,CCTP",  Anxiety   Depression   RelationshipIssues  ,160.0
Shannon Barnes,97229,"LPCIntern,MA,CRC,LPCI",  ChronicIllness   Depression   Anxiety  ,100.0
Kelly Anthony,97223,"Counselor,MEd,MA,LPC",  Anxiety   Depression   SelfEsteem  ,90.0
Michelle A Reilly,97223,Pre-LicensedProfessional,  ChildorAdolescent   SchoolIssues   Parenting  ,45.0
Angela Morgan,97223,"LicensedProfessionalCounselor,AngelaMorgan,MA,LPC",  TraumaandPTSD   Depression   ChildorAdolescent  ,80.0
Tony Lash,97202,"LPCIntern,MA,NCC",  Depression   RelationshipIssues   Anxiety  ,70.0
Jacquelyn A Dalton,97223,"LPCIntern,PhD,NCC,CRC",  LifeTransitions   MoodDisorders   TraumaandPTSD  ,80.0
Nicole Green,97223,"LicensedProfessionalCounselor,MS,LPC",  ChildorAdolescent   Parenting   BehavioralIssues  ,145.0
Kushanthi Samaratunge,97035,"Psychologist,PsyD",  ChildorAdolescent   LifeTransitions   TestingandEvaluation  ,160.0
Rebekah Lubeck,97223,"Pre-LicensedProfessional,CSWA",  Anxiety   Depression   Parenting  ,120.0
Andrea L Erb,97008,"Psychologist,PsyD",  TestingandEvaluation   ADHD   LearningDisabilities  ,
Maya B. Klein,97008,"Psychologist,PhD",  Anxiety   Depression   RelationshipIssues  ,180.0
Sharon Hale,97223,"Marriage&FamilyTherapist,LMFT",  MaritalandPremarital   RelationshipIssues   Codependency  ,175.0
Scarlet Graham,97034,"LicensedProfessionalCounselor,MA,CMHC,LPC",  Women'sIssues   ChildorAdolescent   Asperger'sSyndrome  ,125.0
Andrew Drwenski,97034,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   RelationshipIssues   Anxiety  ,130.0
Susan Shelbourne,97034,"LicensedProfessionalCounselor,LPC,NCC",  Anxiety   RelationshipIssues   LifeTransitions  ,130.0
Tabitha Becker,97034,"Psychologist,PsyD",  TestingandEvaluation   ADHD   BehavioralIssues  ,150.0
Allene Gould,97034,"LicensedProfessionalCounselor,MS,LPC",  Parenting   Anxiety   RelationshipIssues  ,150.0
Christine Turner,97034,"LicensedProfessionalCounselor,LPC,NCC,ATR-BC,ACS",  Depression   Anxiety   ChildorAdolescent  ,90.0
Jennifer L Murphy,97034,"ClinicalSocialWork/Therapist,LCSW,CADCII,CPT,RYT",  Anxiety   Depression   Grief  ,150.0
Kelly Grace,97034,"Marriage&FamilyTherapist,MDiv,LMFT",  Anxiety   TraumaandPTSD   RelationshipIssues  ,135.0
Lesley Lacny,97034,"LicensedProfessionalCounselor,MA,LPC,RPsych,CPsych",  RelationshipIssues   Anxiety   EmotionalDisturbance  ,150.0
Michele A Gilson,97034,"ClinicalSocialWork/Therapist,LCSW,BCD",  Anxiety   Depression   Grief  ,160.0
Allyson Clemmons,97034,"ClinicalSocialWork/Therapist,LCSW,CADCI",  Addiction   Anxiety   TraumaandPTSD  ,160.0
Martha Darkins,97034,"LicensedProfessionalCounselor,RN,LPC,CSAT",  SexualAddiction   AlcoholUse   Divorce  ,120.0
"Cheryl M. Wenzel, Clinical Hypnotherapist",97034,"MA,CHT",  Depression   Anxiety   LifeTransitions  ,125.0
Jessica N Thomas,97034,"Marriage&FamilyTherapist,PhD,LMFT",  Grief   Anxiety   FamilyConflict  ,120.0
Jessi Huffman,97034,"LicensedProfessionalCounselor,MA,LPC",  SelfEsteem   Anxiety   RelationshipIssues  ,150.0
Caroline McGrath,97035,"LicensedProfessionalCounselor,LPC,NCC",  ChildorAdolescent   LifeTransitions   Anxiety  ,150.0
Sylvia Adkins Randall,97222,"Psychologist,PhD",  RelationshipIssues   Anxiety  ,95.0
Mitch Elovitz,97035,"LicensedProfessionalCounselor,MA,LPC",  Men'sIssues   ChildorAdolescent   DualDiagnosis  ,150.0
Paul Myers,97239,"Psychologist,PhD",  Men'sIssues   RelationshipIssues   TraumaandPTSD  ,160.0
Maryanne Jaconis,97202,"Psychologist,PhD",  Anxiety   Depression   TraumaandPTSD  ,
Janyce Prine,97035,"ClinicalSocialWork/Therapist,MSW,LCSW",  TraumaandPTSD   DissociativeDisorders   ThinkingDisorders  ,100.0
Pete A Morones,97202,"Psychologist,PhD",  Anxiety   RelationshipIssues   Depression  ,180.0
Wendy Robertson,97086,"Marriage&FamilyTherapist,MFT",  RelationshipIssues   Depression   Anxiety  ,135.0
Amy Holbrook,97035,"ClinicalSocialWork/Therapist,LCSW,CADCIII",  LifeTransitions   Addiction   Anxiety  ,140.0
Kenneth L Andert,97205,"ClinicalSocialWork/Therapist,MSW,LCSW",  Anxiety   RelationshipIssues   Spirituality  ,100.0
Tracie A McDowell,97035,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Stress   RelationshipIssues  ,160.0
Loving Kindness Hypnosis,97209,"BCH,CI,NLP,BWRT,MEd",  WeightLoss   SelfEsteem   AngerManagement  ,175.0
Ronald L Attrell,97202,"ClinicalSocialWork/Therapist,LCSW,CT,CIRT",  MoodDisorders   RelationshipIssues   SelfEsteem  ,120.0
Kim Conrow,97223,"LicensedProfessionalCounselor,LPC,CADC,I",  EatingDisorders   Anxiety   TraumaandPTSD  ,110.0
Susan Epstein,97223,"Marriage&FamilyTherapist,LMFT",  RelationshipIssues   Anxiety   LifeTransitions  ,150.0
David C Manfield,97035,"Psychologist,PhD",  Depression   Anxiety   RelationshipIssues  ,150.0
Ann DeWitt,97035,"Marriage&FamilyTherapist,MA,LMFT,CPE",  Parenting   MaritalandPremarital   SchoolIssues  ,130.0
Pacific Christian Counseling C,97223,"Marriage&FamilyTherapist,PhD",,
Lesley Alter,97223,"ClinicalSocialWork/Therapist,LCSW",  Depression   RelationshipIssues   Anxiety  ,150.0
Drew Caesar,97212,"ClinicalSocialWork/Therapist,MSW,LCSW",  TraumaandPTSD   ChildorAdolescent   SexualAddiction  ,80.0
Janice Coco,97202,"ClinicalSocialWork/Therapist,LCSW",  Depression   TraumaandPTSD   Anxiety  ,
Tara Sanderson,97223,"Psychologist,PsyD,MBA",  Anxiety   CopingSkills   RelationshipIssues  ,
Chrissy Zimmerman,97202,"LicensedProfessionalCounselor,ATR,LPC,CADCI",  ChildorAdolescent   Women'sIssues   BehavioralIssues  ,120.0
Julie Mannon,97035,"LicensedProfessionalCounselor,LPC,LMHC,MAC",  Addiction   Depression   Anxiety  ,75.0
Victoria Douglas Thoreson,97219,"Psychologist,PsyD",  RelationshipIssues   LifeTransitions   Anxiety  ,90.0
Johnna Voght,97205,"Psychologist,PsyD",  TraumaandPTSD   Addiction   ChildorAdolescent  ,110.0
Marc Hess,97214,ClinicalSocialWork/Therapist,  RelationshipIssues   AngerManagement   Anxiety  ,80.0
Allyson Kropf,97219,"LicensedProfessionalCounselor,LPC",  TraumaandPTSD   Depression   Anxiety  ,70.0
Nancy Anne Pearson,97202,"ClinicalSocialWork/Therapist,LCSW",  ChildorAdolescent   Parenting   FamilyConflict  ,115.0
Bob Fancher,97202,"Counselor,PhD","  Distress,bewildermentatlife  ",80.0
Lucas A. Klein,97205,"Psychologist,PhD",  Depression   Anxiety   PersonalityDisorders  ,195.0
Aimee Milne Lpc (Formerly Aimee Polzin),97223,"LicensedProfessionalCounselor,LPC",  Depression   Anxiety   LifeTransitions  ,120.0
Amy Friday,97209,"Psychologist,PhD",  Memory/CognitiveEvaluation   TestingandEvaluation   Alzheimer's  ,150.0
Jennifer Ripley-Wood,97202,"LicensedProfessionalCounselor,LPC",  Anxiety   Depression   TraumaandPTSD  ,140.0
The Portland Couples Counseling Center,97232,"Marriage&FamilyTherapist,PhD,LMFT,MA,MBA",  RelationshipIssues   SexTherapy   Infidelity  ,
Nancy F Nasser-Marsh,97232,"ClinicalSocialWork/Therapist,LCSW",  Adoption   Divorce   Parenting  ,90.0
Natasha Monica Lopez,97219,"LicensedProfessionalCounselor,LPC",  SelfEsteem   Codependency   Anxiety  ,50.0
Vera Dujovne Anderson,97205,"Psychologist,PhD",  Anxiety   Depression   RelationshipIssues  ,
Jennifer M Besst,97223,"Marriage&FamilyTherapist,MA,LMFT",  RelationshipIssues   ChildorAdolescent   Anxiety  ,100.0
Andrea Millen,97205,"Psychologist,PsyD",  Obsessive-Compulsive(OCD)   Hoarding   Anxiety  ,180.0
Joe Rhinewine,97035,"Psychologist,PhD",  Anxiety   ChronicPain   TestingandEvaluation  ,100.0
Ashley Parkinson,97214,"ClinicalSocialWork/Therapist,LCSW,CADC-I",  LifeTransitions   SubstanceUse   Stress  ,150.0
Rochelle Schwartz,97205,"LicensedProfessionalCounselor,LPC,MA,QMHP,NCC",  Anxiety   MaritalandPremarital   SelfEsteem  ,80.0
Jessica Magenheimer,97231,"Marriage&FamilyTherapist,MA,LMFT",  Anxiety   RelationshipIssues   SelfEsteem  ,220.0
Sisu Healing Partners,97209,"ClinicalSocialWork/Therapist,MSW,CADCIII,QMHP",  Addiction   AlcoholUse   LifeCoaching  ,50.0
Tsz Yin Szeto-McNatt,97223,"Marriage&FamilyTherapistIntern,MA,MEd",  RacialIdentity   MaritalandPremarital   RelationshipIssues  ,120.0
Sara Correa-Hepburn,97223,"ClinicalSocialWork/Therapist,LCSW",  ChildorAdolescent   Anxiety   ADHD  ,75.0
Amber M. Ornelas Senger,97035,"LPCIntern,QMHP,MFT",  Anxiety   Stress   SexualAbuse  ,100.0
Kelly Mach,97219,"LicensedProfessionalCounselor,LPC","  Pregnancy,Prenatal,Postpartum   Women'sIssues   EatingDisorders  ",180.0
Courtney Watson,97214,"LPCIntern,MA,CHT",  Grief   TraumaandPTSD   LifeTransitions  ,110.0
James Thatcher,97035,"Psychologist,PsyD",  ChildorAdolescent   Autism   SubstanceUse  ,185.0
"Reflective Waters Counseling, LLC",97222,"ClinicalSocialWork/Therapist,LCSW",  Anxiety   Depression   Grief  ,60.0
Tanya Hudson,97225,ND,  Anxiety   Stress   ADHD  ,185.0
Julia Shobe,97210,"ClinicalSocialWork/Therapist,LCSW",  TraumaandPTSD   Depression   Anxiety  ,120.0
Sofia Jasani,97232,"LPCIntern,MS,NCC",  RacialIdentity   ChildorAdolescent   ChronicIllness  ,100.0
Colby Schneider,97221,"Marriage&FamilyTherapistIntern,MA,QMHP",  Depression   RelationshipIssues   FamilyConflict  ,65.0
Gudmund Lee,97223,"ClinicalSocialWork/Therapist,LCSW",  ChildorAdolescent   FamilyConflict   Men'sIssues  ,120.0
Dan Quiggins,97223,"Psychologist,PhD",  Autism   Anxiety   ChildorAdolescent  ,180.0
Daniella Marchick,97232,"LicensedProfessionalCounselor,CRC,MA",  Grief   LifeTransitions   Alzheimer's  ,150.0
Leslie Taylor,97223,"LPCIntern,MA",  Anxiety   Depression   SubstanceUse  ,90.0
Sophie Holliday,97202,"LPCIntern,MS,NCC,CCTP",  RelationshipIssues   ChildorAdolescent   TraumaandPTSD  ,90.0
"A Healing Place for Trauma, LLC",97202,"Psychologist,PhD",  TraumaandPTSD   Spirituality   SleeporInsomnia  ,200.0
Lynn Mcdowell,97223,"LicensedProfessionalCounselor,MS,NCC,LPC",  TraumaandPTSD   RelationshipIssues   ADHD  ,
Deanna Allmaras,97239,"Marriage&FamilyTherapistIntern,LMFT",  MaritalandPremarital   Parenting   LifeTransitions  ,90.0
Anna Hennings,97215,"MA,CMPC",  SportsPerformance   CopingSkills   Stress  ,145.0
Stephanie Leschber,97206,"ClinicalSocialWork/Therapist,MSW,LCSW,LICSW",  Anxiety   SelfEsteem   Stress  ,85.0
Kristy C Makowichuk,97034,"LicensedProfessionalCounselor,MA,LMHC,LPC,NCC",  Anxiety   Depression   LifeTransitions  ,185.0
Jill Corvelli,97034,"LicensedProfessionalCounselor,PhD,LPC,Supvsr",  Anxiety   Depression   ADHD  ,180.0
Pamela Shavaun Scott,97035,"Marriage&FamilyTherapist,MA,MFT",  Depression   Anxiety   Stress  ,130.0
Kimberly Coppersmith,97205,"Psychologist,PsyD",  Depression   Anxiety   RelationshipIssues  ,120.0
Aaron K Potratz,97223,"LicensedProfessionalCounselor,LPC,MA,NCC,CCTP,CADC-I",  RelationshipIssues   TraumaandPTSD   Spirituality  ,150.0
Melinda Arnold,97223,"LicensedProfessionalCounselor,MA,LPC,CST,NCC",  SexTherapy   Depression   SexualAbuse  ,110.0
Ryan D Kuehlthau,97239,"Psychologist,PsyD,MAT",  RelationshipIssues   TraumaandPTSD   Depression  ,90.0
Linda K Eisenberg,97202,"PsychologicalAssociate,MA,MEd,LPC,LPA,CGP",  RelationshipIssues   Depression   Anxiety  ,150.0
Heartwise Counseling Services,97035,"LicensedProfessionalCounselor,MA,LPC",  RelationshipIssues   Women'sIssues   ADHD  ,110.0
Adrienne Bush,97239,"LicensedProfessionalCounselor,LMHC,NCC",  Stress   SelfEsteem   LifeCoaching  ,85.0
Jason Gibler,97219,"LicensedProfessionalCounselor,LPC","  MaritalandPremarital   Men'sIssues   Pregnancy,Prenatal,Postpartum  ",125.0
Renee Boles,97223,"LicensedProfessionalCounselor,LPC","  Anxiety   TraumaandPTSD   Pregnancy,Prenatal,Postpartum  ",125.0
Sasha Rosenfels,97206,"Marriage&FamilyTherapist,MA,LMFT",  Parenting   RelationshipIssues   FamilyConflict  ,140.0
Andrea Lucio Rosales,97223,"LPCIntern,MA,QMHA",  SexualAddiction  ,30.0
Kari Lowe,97225,"LicensedProfessionalCounselor,MC,LPC,LCPC",  MoodDisorders   RelationshipIssues   LifeTransitions  ,165.0
Allie Labrousse,97223,"LPCIntern,MA",  Obsessive-Compulsive(OCD)   Anxiety   TraumaandPTSD  ,
Bradley E Sigafoose,97223,"LicensedProfessionalCounselor,MA,LPC",  Anxiety   Depression   Stress  ,125.0
Ruth Q. Leibowitz,97239,"Psychologist,PhD,SEP",  TraumaandPTSD   Anxiety   Depression  ,160.0
Julio Iñiguez,97201,"Marriage&FamilyTherapist,LMFT,CGACII,CADCI",  TraumaandPTSD   LifeTransitions   Gambling  ,120.0
George A Howard,97035,"Psychologist,PsyD",  MoodDisorders   Addiction   RelationshipIssues  ,150.0
Gary Phillip Monkarsh,97035,"Psychologist,PhD",  ADHD   Anxiety   Depression  ,160.0
Dane Nielsen,97035,"LicensedProfessionalCounselor,MA,LPC,CADC",  Anxiety   RelationshipIssues   Men'sIssues  ,
Dr. Nicole La Verne,97035,"LicensedProfessionalCounselor,PsyD,LPC,MAC,CADCIII,ACS",  Depression   TraumaandPTSD   DualDiagnosis  ,100.0
Teal Bohrer,97035,"LicensedProfessionalCounselor,PhD,LPC,CADCIII",  Addiction   Anxiety   Stress  ,150.0
Veronica Lim,97035,"ClinicalSocialWork/Therapist,LCSW,MPH",  ChildorAdolescent   BehavioralIssues   Asperger'sSyndrome  ,175.0
Stephanie N Knight,97035,"LicensedProfessionalCounselor,MA,LPC,CADC",  Anxiety   Depression   EatingDisorders  ,130.0
"Kokua Counseling PDX, LLC.",97035,"LicensedProfessionalCounselor,LPC,MS,MEd",  Autism   Anxiety   CopingSkills  ,125.0
Dr. Andrew Bliesner,97035,"Psychologist,PsyD",  ADHD   Anxiety   PeerRelationships  ,
Debra Applebaum,97035,"Psychologist,PhD",  Anxiety   RelationshipIssues   SelfEsteem  ,90.0
Bonnie B Comfort,97035,"Psychologist,PhD",  RelationshipIssues   Grief   Women'sIssues  ,200.0
"Dr. Jessica M Evans, ND",97035,ND,  ADHD   Anxiety   Depression  ,100.0
CJ Strauss,97035,"LicensedProfessionalCounselor,MA,LPC,NCC",  SexTherapy   CopingSkills   RelationshipIssues  ,100.0
Kate Meredith,97035,"LicensedProfessionalCounselor,MA,LPC,NCC",  Anxiety   RelationshipIssues   Depression  ,120.0
Stephanie Bauer-Mullins,97035,"LicensedProfessionalCounselor,LPC", ,150.0
Sunya Grantham,97035,"Marriage&FamilyTherapistIntern,MFT,MHA",  RelationshipIssues   FamilyConflict   LifeTransitions  ,100.0
"David E. Blakeslee, Psy.D., PC",97035,"Psychologist,MA,PsyD",  TraumaandPTSD   Depression   Anxiety  ,160.0
Repose: Ketamine Clinic,97035,CRNA,  Depression   BipolarDisorder   TraumaandPTSD  ,450.0
Elizabeth Hartshorn,97035,"LicensedProfessionalCounselor,LPC,MAC",  Depression   Anxiety  ,145.0
Anna Booth,97035,"LicensedProfessionalCounselor,LPC,CADCIII",  Women'sIssues   LifeTransitions   Addiction  ,
Scott Palmer (Telehealth Only),97035,"Psychologist,PhD",  TraumaandPTSD   Anxiety   Depression  ,200.0
